Id,MSSubClass,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
907,20,13501,8,5,2006,2006,208,63,0,1560,1623,1636,0,0,1636,1,0,2,0,3,1,8,1,0,60,0,0,0,0,0,6,2007,255000
908,50,11500,7,7,1936,1987,0,223,0,794,1017,1020,1037,0,2057,0,0,1,1,3,1,6,1,0,0,0,0,322,0,0,6,2006,250000
909,20,8885,5,5,1983,1983,0,301,324,239,864,902,0,0,902,1,0,1,0,2,1,5,0,164,0,0,0,0,0,0,6,2006,131000
910,60,12589,6,5,2005,2005,0,0,0,742,742,742,742,0,1484,0,0,2,1,3,1,8,1,36,24,0,0,0,0,0,6,2009,174000
911,90,11600,5,5,1960,1960,361,443,0,662,1105,1105,1169,0,2274,0,0,2,0,5,2,12,0,0,0,0,0,0,0,0,1,2010,154300
912,20,9286,5,7,1977,1989,0,196,0,1072,1268,1268,0,0,1268,0,0,1,1,3,1,5,0,173,0,0,0,0,0,0,10,2009,143500
913,30,6120,5,7,1925,1950,0,489,0,279,768,1015,0,0,1015,0,0,1,0,3,1,6,0,0,0,112,0,120,0,620,7,2006,88000
914,90,6270,5,6,1949,1950,0,284,0,717,1001,1001,1001,0,2002,0,0,2,0,4,2,8,0,0,0,0,0,0,0,0,8,2007,145000
915,160,3000,6,5,2009,2009,76,294,0,318,612,612,612,0,1224,0,0,2,1,2,1,4,0,0,234,0,0,0,0,0,6,2009,173733
916,160,2001,4,5,1970,1970,80,0,0,546,546,546,546,0,1092,0,0,1,1,3,1,6,0,0,0,0,0,0,0,0,1,2007,75000
917,20,9000,2,3,1949,1950,0,50,0,430,480,480,0,0,480,1,0,0,0,1,1,4,0,0,0,0,0,0,0,0,10,2006,35311
918,20,17140,4,6,1956,1956,0,1059,0,75,1134,1229,0,0,1229,0,0,1,0,3,1,6,0,0,0,0,0,0,0,0,4,2009,135000
919,60,13125,7,5,1991,1991,0,48,634,422,1104,912,1215,0,2127,1,0,2,1,4,1,8,1,72,192,224,0,0,0,0,11,2007,238000
920,20,11029,6,8,1958,2002,0,528,411,245,1184,1414,0,0,1414,1,0,1,0,3,1,6,1,0,51,0,0,190,0,0,5,2008,176500
921,60,8462,6,5,1994,1994,105,814,0,114,928,936,785,0,1721,0,1,2,1,3,1,7,0,300,87,0,0,0,0,0,7,2007,201000
922,90,8777,5,7,1900,2003,0,1084,0,188,1272,1272,928,0,2200,2,0,2,2,4,2,9,0,0,70,0,0,0,0,0,9,2008,145900
923,20,10237,6,5,2005,2006,0,28,0,1288,1316,1316,0,0,1316,0,0,2,0,3,1,6,1,100,0,0,23,0,0,0,10,2006,169990
924,120,8012,6,5,1993,1994,0,165,841,598,1604,1617,0,0,1617,1,0,2,0,2,1,5,1,0,69,0,0,0,0,0,7,2008,193000
925,20,10240,6,6,1980,1980,157,625,1061,0,1686,1686,0,0,1686,1,0,2,0,3,1,7,1,384,131,0,0,0,0,0,5,2006,207500
926,20,15611,5,6,1977,1977,0,767,93,266,1126,1126,0,0,1126,0,1,2,0,3,1,6,0,180,0,0,0,0,0,0,3,2008,175000
927,60,11999,8,5,2003,2004,340,0,0,1181,1181,1234,1140,0,2374,0,0,2,1,4,1,10,1,104,100,0,0,0,0,0,5,2007,285000
928,60,9900,7,5,1968,1968,342,552,0,280,832,1098,880,0,1978,0,0,2,1,4,1,9,1,0,43,0,0,0,0,0,4,2008,176000
929,20,11838,8,5,2001,2001,0,0,0,1753,1753,1788,0,0,1788,0,0,2,0,3,1,7,1,202,151,0,0,0,0,0,6,2009,236500
930,60,13006,7,5,1997,1997,285,0,0,964,964,993,1243,0,2236,0,0,2,1,4,1,8,1,0,0,0,0,0,0,0,11,2006,222000
931,20,8925,8,5,2007,2007,0,16,0,1450,1466,1466,0,0,1466,0,0,2,0,3,1,7,0,100,18,0,0,0,0,0,7,2009,201000
932,20,9100,5,6,1965,1965,0,338,466,121,925,925,0,0,925,0,1,1,0,2,1,5,0,0,0,0,0,0,0,0,7,2009,117500
933,20,11670,9,5,2006,2006,302,0,0,1905,1905,1905,0,0,1905,0,0,2,0,3,1,8,1,0,191,0,0,0,0,0,3,2007,320000
934,20,8487,7,5,2004,2004,210,20,0,1480,1500,1500,0,0,1500,0,0,2,0,3,1,6,0,192,36,0,0,0,0,0,8,2009,190000
935,20,27650,7,7,1960,2007,0,425,0,160,585,2069,0,0,2069,1,0,2,0,4,1,9,1,0,0,0,0,0,0,0,11,2008,242000
936,30,5825,4,5,1926,1953,108,0,0,600,600,747,0,0,747,0,0,1,0,1,1,5,0,0,0,32,0,0,0,0,6,2006,79900
937,20,10083,7,5,2003,2003,NA,833,0,343,1176,1200,0,0,1200,1,0,2,0,2,1,5,0,0,41,0,0,0,0,0,8,2009,184900
938,60,9675,7,5,2005,2005,0,341,0,772,1113,1113,858,0,1971,0,0,2,1,3,1,8,1,0,48,0,0,0,0,0,2,2009,253000
939,60,8760,7,5,2006,2006,0,464,0,927,1391,1391,571,0,1962,0,0,2,1,3,1,7,0,0,90,0,0,0,0,0,8,2006,239799
940,70,24090,7,7,1940,1950,0,0,0,1032,1032,1207,1196,0,2403,0,0,2,0,4,1,10,2,56,0,318,0,0,0,0,6,2010,244400
941,90,12640,6,5,1976,1976,0,936,396,396,1728,1728,0,0,1728,0,0,2,0,4,2,8,0,40,0,0,0,0,0,0,7,2006,150900
942,60,8755,7,5,1999,1999,298,772,0,220,992,1022,1038,0,2060,1,0,2,1,3,1,8,1,0,0,0,168,0,0,0,6,2009,214000
943,90,7711,4,3,1977,1977,0,1440,0,0,1440,1440,0,0,1440,2,0,2,0,4,2,8,0,321,0,0,0,0,0,0,8,2007,150000
944,90,25000,5,4,1967,1967,0,0,0,1632,1632,1632,0,0,1632,0,0,2,0,4,2,8,0,0,0,0,0,0,0,0,6,2007,143000
945,20,14375,6,6,1958,1958,541,111,354,354,819,1344,0,0,1344,0,1,1,0,3,1,7,1,0,118,0,0,233,0,0,1,2009,137500
946,50,8820,5,6,1890,1996,0,1088,0,0,1088,1188,561,120,1869,0,0,1,0,2,1,7,0,48,0,244,0,0,0,0,9,2009,124900
947,80,8163,5,6,1959,1959,128,748,294,102,1144,1144,0,0,1144,1,0,1,0,3,1,6,1,86,0,0,0,0,0,0,3,2006,143000
948,20,14536,8,5,2002,2003,236,1300,0,316,1616,1629,0,0,1629,1,0,2,0,3,1,9,1,0,252,0,0,0,0,0,11,2007,270000
949,60,14006,7,5,2002,2002,144,0,0,936,936,936,840,0,1776,0,0,2,1,3,1,7,1,144,96,0,0,0,0,0,2,2006,192500
950,20,9360,6,7,1972,2006,0,982,0,179,1161,1381,0,0,1381,1,0,1,1,3,1,5,1,0,0,0,0,0,0,0,3,2010,197500
951,20,7200,5,8,1950,2002,0,398,149,317,864,864,0,0,864,1,0,1,0,3,1,5,0,194,0,0,0,0,0,0,7,2007,129000
952,20,7800,5,5,1965,1965,0,641,0,187,828,965,0,0,965,1,0,1,0,3,1,6,0,421,0,0,0,0,0,0,7,2006,119900
953,85,7200,5,8,1972,2003,0,660,0,108,768,768,0,0,768,0,1,1,0,2,1,5,0,192,0,0,0,0,0,0,4,2009,133900
954,60,11075,5,4,1969,1969,232,562,193,29,784,1168,800,0,1968,0,1,2,1,4,1,7,1,305,189,0,0,0,0,400,9,2008,172000
955,90,9400,6,5,1975,1975,250,945,0,0,945,980,0,0,980,0,2,2,0,4,0,4,0,0,0,0,0,0,0,0,10,2006,127500
956,90,7136,6,6,1946,1950,423,484,0,495,979,979,979,0,1958,0,0,2,0,4,2,8,0,0,0,0,0,0,0,0,8,2007,145000
957,160,1300,6,6,1980,1980,0,285,0,276,561,561,668,0,1229,0,0,1,1,2,1,5,1,150,0,0,0,0,0,0,5,2009,124000
958,20,7420,5,5,1962,1962,0,417,0,640,1057,1057,0,0,1057,0,0,1,0,3,1,6,0,0,0,0,0,0,0,0,4,2007,132000
959,20,8450,7,5,2003,2003,0,699,0,638,1337,1337,0,0,1337,1,0,2,0,3,1,6,0,0,39,0,0,0,0,0,10,2007,185000
960,160,2572,7,5,1999,1999,0,604,0,92,696,696,720,0,1416,1,0,2,1,3,1,6,0,0,44,0,0,0,0,0,5,2010,155000
961,20,7207,5,7,1958,2008,0,696,0,162,858,858,0,0,858,1,0,1,0,2,1,4,0,117,0,0,0,0,0,0,2,2010,116500
962,60,12227,6,7,1977,1995,424,896,0,434,1330,1542,1330,0,2872,1,0,2,1,4,1,11,1,550,282,0,0,0,0,0,7,2008,272000
963,160,2308,6,6,1976,1976,0,556,0,248,804,804,744,0,1548,1,0,2,1,3,1,7,1,48,0,0,0,0,0,0,7,2007,155000
964,20,11923,9,5,2007,2007,0,0,0,1800,1800,1800,0,0,1800,0,0,2,0,2,1,7,0,288,136,0,0,0,0,0,5,2009,239000
965,60,11316,7,5,2002,2003,44,624,0,193,817,824,1070,0,1894,1,0,2,1,4,1,8,1,0,40,0,0,0,0,0,2,2010,214900
966,60,10237,6,5,2005,2007,0,0,0,783,783,783,701,0,1484,0,0,2,1,3,1,8,1,0,72,0,0,0,0,0,7,2007,178900
967,50,9600,5,7,1940,1950,0,428,0,300,728,976,332,0,1308,1,0,1,1,2,1,7,2,0,70,0,0,0,0,0,6,2009,160000
968,20,7390,5,7,1955,1955,151,902,0,196,1098,1098,0,0,1098,1,0,1,0,3,1,6,0,0,0,0,0,0,0,0,7,2008,135000
969,50,5925,3,6,1910,1950,0,0,0,600,600,600,368,0,968,0,0,1,0,2,1,6,0,0,0,0,0,0,0,0,5,2009,37900
970,190,10382,6,5,1958,1958,105,513,0,75,588,1095,0,0,1095,1,0,1,0,2,1,6,0,0,0,0,0,0,0,0,3,2006,140000
971,50,10800,4,4,1949,1950,0,0,0,720,720,720,472,0,1192,0,0,1,1,4,1,6,0,0,0,0,0,0,0,0,12,2006,135000
972,160,2268,7,5,2003,2004,106,567,0,197,764,764,862,0,1626,0,0,2,0,2,1,6,0,0,27,0,0,0,0,0,7,2009,173000
973,120,7892,6,5,1979,1979,0,0,0,918,918,918,0,0,918,0,0,2,0,2,1,5,1,28,0,0,0,0,0,0,4,2010,99500
974,20,11639,7,5,2007,2008,NA,0,0,1428,1428,1428,0,0,1428,0,0,2,0,3,1,6,0,0,120,0,0,0,0,0,12,2008,182000
975,70,11414,7,8,1910,1993,0,0,0,728,728,1136,883,0,2019,0,0,1,0,3,1,8,0,509,135,0,0,0,0,0,10,2009,167500
976,160,2651,7,5,2000,2000,0,641,0,32,673,673,709,0,1382,1,0,2,1,3,1,6,0,153,50,0,0,0,0,0,4,2006,165000
977,30,5900,4,7,1923,1958,0,0,0,440,440,869,0,0,869,0,0,1,0,2,1,4,0,0,0,0,0,0,0,0,8,2006,85500
978,120,4274,7,5,2006,2007,NA,1106,0,135,1241,1241,0,0,1241,1,0,1,1,1,1,4,0,0,116,0,0,0,0,0,11,2007,199900
979,20,9450,4,5,1954,1954,0,552,0,342,894,894,0,0,894,0,0,1,0,3,1,5,0,0,0,0,0,0,0,0,5,2007,110000
980,20,8816,5,6,1963,1963,0,651,0,470,1121,1121,0,0,1121,1,0,1,0,3,1,5,0,0,80,0,0,0,0,0,6,2009,139000
981,85,12122,7,9,1961,2007,210,867,0,77,944,999,0,0,999,1,0,1,0,3,1,6,0,144,76,0,0,0,0,0,7,2008,178400
982,60,12203,8,5,1998,1999,975,854,0,371,1225,1276,1336,0,2612,1,0,2,1,4,1,8,1,250,0,0,0,0,0,0,7,2009,336000
983,20,3182,7,5,2007,2007,16,0,0,1266,1266,1266,0,0,1266,0,0,2,0,2,1,6,1,100,16,0,0,0,0,0,3,2008,159895
984,60,11250,8,5,2002,2002,0,0,0,1128,1128,1149,1141,0,2290,0,0,2,1,4,1,9,1,0,0,0,0,0,0,0,5,2008,255900
985,90,10125,5,5,1977,1977,0,0,0,0,0,1302,432,0,1734,0,0,2,0,4,2,8,0,0,0,0,0,0,0,0,8,2009,126000
986,190,10880,5,5,1950,1950,0,1040,0,124,1164,1164,0,0,1164,1,0,1,0,3,1,5,0,0,48,0,0,0,0,0,8,2008,125000
987,50,5310,6,8,1910,2003,0,0,0,485,485,1001,634,0,1635,0,0,1,0,2,1,5,0,394,0,0,0,0,0,0,6,2006,117000
988,20,10159,9,5,2009,2010,450,1646,0,284,1930,1940,0,0,1940,1,0,2,1,3,1,8,1,168,95,0,0,0,0,0,4,2010,395192
989,60,12046,6,6,1976,1976,298,156,0,692,848,1118,912,0,2030,0,0,2,1,4,1,8,1,0,224,0,0,0,0,0,6,2007,195000
990,60,8125,7,5,2006,2006,0,0,0,770,770,778,798,0,1576,0,0,2,1,3,1,6,0,0,50,0,0,0,0,0,8,2006,197000
991,60,9452,8,5,1997,1998,423,1074,0,322,1396,1407,985,0,2392,1,0,2,1,3,1,7,1,0,70,0,0,0,0,0,6,2006,348000
992,70,17671,8,9,1882,1986,0,216,0,700,916,916,826,0,1742,0,0,1,1,4,1,8,1,0,169,0,0,0,0,0,11,2009,168000
993,60,9760,6,8,1964,1993,340,536,117,169,822,1020,831,0,1851,0,0,2,1,3,1,7,1,239,42,0,0,0,0,0,7,2007,187000
994,60,8846,6,5,2005,2006,0,0,0,750,750,750,750,0,1500,0,0,2,1,3,1,6,0,0,35,0,0,0,0,0,8,2006,173900
995,20,12456,10,5,2006,2007,230,1172,0,528,1700,1718,0,0,1718,1,0,2,0,3,1,7,1,216,48,0,0,0,0,0,7,2009,337500
996,50,4712,4,7,1946,1950,0,384,0,363,747,774,456,0,1230,1,0,1,1,3,1,5,0,0,57,0,0,63,0,0,8,2006,121600
997,20,10659,5,6,1961,1961,0,915,0,135,1050,1050,0,0,1050,1,0,1,0,3,1,6,0,0,319,0,0,0,0,0,1,2006,136500
998,20,11717,6,6,1970,1970,571,0,0,1442,1442,1442,0,0,1442,0,0,2,0,2,1,6,1,371,0,0,0,0,0,0,2,2009,185000
999,30,9786,3,4,1922,1950,0,0,0,1007,1007,1077,0,0,1077,0,0,1,0,3,1,6,1,0,100,48,0,0,0,0,5,2006,91000
1000,20,6762,7,5,2006,2006,24,686,0,501,1187,1208,0,0,1208,1,0,2,0,2,1,6,0,105,61,0,0,0,0,0,2,2010,206000
1001,20,10206,3,3,1952,1952,0,0,0,0,0,944,0,0,944,0,0,1,0,2,1,4,0,0,0,0,0,0,0,0,7,2009,82000
1002,30,5400,5,6,1920,1950,0,0,0,691,691,691,0,0,691,0,0,1,0,2,1,4,0,0,20,94,0,0,0,0,1,2007,86000
1003,20,11957,8,5,2006,2006,53,24,0,1550,1574,1574,0,0,1574,0,0,2,0,3,1,7,1,144,104,0,0,0,0,0,7,2008,232000
1004,90,11500,5,6,1976,1976,164,0,0,1680,1680,1680,0,0,1680,0,0,2,0,4,2,8,0,0,0,0,0,0,0,0,6,2007,136905
1005,120,3182,7,5,2005,2006,16,16,0,1330,1346,1504,0,0,1504,0,0,2,0,1,1,7,1,156,0,0,0,0,0,0,5,2009,181000
1006,80,8385,5,8,1977,1977,220,595,0,390,985,985,0,0,985,0,0,2,0,3,1,6,0,210,0,0,0,0,0,0,11,2008,149900
1007,20,12155,6,3,1970,1970,0,1237,0,420,1657,1657,0,0,1657,0,1,2,0,3,1,7,1,0,0,0,0,147,0,0,3,2007,163500
1008,160,2217,4,4,1970,1970,0,273,273,0,546,546,546,0,1092,0,0,1,1,3,1,6,0,238,0,0,0,0,0,0,8,2009,88000
1009,20,12118,7,5,2004,2005,108,0,0,1710,1710,1710,0,0,1710,0,0,2,0,3,1,7,1,100,48,0,0,180,0,0,4,2009,240000
1010,50,6000,5,5,1926,1950,0,0,0,1008,1008,1008,0,514,1522,0,0,2,0,4,1,7,0,0,0,138,0,0,0,0,6,2006,102000
1011,50,21286,5,5,1948,1950,0,0,0,720,720,720,551,0,1271,0,0,2,0,4,1,7,1,0,0,108,0,0,0,0,8,2008,135000
1012,90,9825,5,5,1965,1965,0,0,0,0,0,1664,0,0,1664,0,0,2,0,4,2,8,0,0,0,0,0,0,0,0,5,2010,100000
1013,70,10592,6,7,1923,1996,0,0,0,602,602,900,602,0,1502,0,0,1,1,3,1,7,2,96,0,112,0,53,0,0,8,2007,165000
1014,30,7200,5,4,1910,2006,0,247,465,310,1022,1022,0,0,1022,1,0,1,0,2,1,4,0,0,30,226,0,0,0,0,6,2009,85000
1015,20,11664,6,5,1948,1950,206,336,0,746,1082,1082,0,0,1082,0,0,1,0,2,1,5,1,0,130,0,0,0,0,0,11,2007,119200
1016,60,8400,8,6,2001,2001,0,643,0,167,810,810,855,0,1665,1,0,2,1,3,1,6,0,0,45,0,0,0,0,0,11,2009,227000
1017,20,11883,7,5,1996,1996,196,690,0,814,1504,1504,0,0,1504,1,0,2,0,3,1,6,1,115,66,0,0,0,0,0,6,2009,203000
1018,120,5814,8,5,1984,1984,0,1036,0,184,1220,1360,0,0,1360,1,0,1,0,1,1,4,1,63,0,0,0,0,0,0,8,2009,187500
1019,80,10784,7,5,1991,1992,76,0,0,384,384,802,670,0,1472,0,0,2,1,3,1,7,1,164,0,0,0,0,0,0,5,2007,160000
1020,120,3013,7,5,2005,2005,145,16,0,1346,1362,1506,0,0,1506,0,0,2,0,2,1,6,1,142,20,0,0,0,0,0,4,2006,213490
1021,20,7024,4,5,2005,2005,0,1024,0,108,1132,1132,0,0,1132,1,0,1,1,2,1,5,0,252,64,0,0,0,0,0,6,2008,176000
1022,20,7406,7,5,2006,2006,84,684,0,515,1199,1220,0,0,1220,1,0,2,0,2,1,6,0,105,54,0,0,0,0,0,7,2006,194000
1023,50,9439,5,5,1930,1950,0,324,0,588,912,912,336,0,1248,0,0,1,0,2,1,6,0,0,0,192,0,0,0,0,3,2007,87000
1024,120,3182,7,5,2005,2006,14,16,0,1330,1346,1504,0,0,1504,0,0,2,0,2,1,7,1,156,20,0,0,0,0,0,5,2008,191000
1025,20,15498,8,6,1976,1976,0,1165,400,0,1565,2898,0,0,2898,1,0,2,0,2,1,10,1,0,72,174,0,0,0,0,5,2008,287000
1026,20,7700,5,5,1972,1972,0,138,468,276,882,882,0,0,882,1,0,1,0,3,1,5,0,96,0,0,0,0,0,0,3,2007,112500
1027,20,9300,5,5,1960,1960,324,697,0,571,1268,1264,0,0,1264,1,0,1,0,3,1,6,2,0,0,0,0,143,0,0,4,2010,167500
1028,20,9520,8,5,2007,2008,338,1513,0,125,1638,1646,0,0,1646,1,0,2,0,3,1,7,1,192,44,0,0,0,0,0,4,2008,293077
1029,50,9492,5,5,1941,1950,0,368,41,359,768,968,408,0,1376,1,0,1,0,3,1,6,1,0,0,0,0,0,0,0,4,2007,105000
1030,160,1680,6,7,1972,1972,281,317,0,355,672,672,546,0,1218,0,1,1,1,3,1,7,0,0,28,0,0,0,0,0,5,2006,118000
1031,190,7082,5,8,1916,1995,0,0,0,686,686,948,980,0,1928,0,0,2,0,5,2,10,0,0,0,228,0,0,0,0,7,2006,160000
1032,75,15863,7,3,1920,1970,0,523,0,301,824,1687,998,397,3082,1,0,2,1,5,1,12,2,136,63,0,0,0,0,0,8,2009,197000
1033,60,14541,8,7,1993,1993,0,1012,0,326,1338,1352,1168,0,2520,1,0,2,1,5,1,10,1,209,55,0,0,0,0,0,11,2006,310000
1034,20,8125,7,5,2002,2002,295,986,0,668,1654,1654,0,0,1654,1,0,2,0,3,1,6,0,0,136,0,0,0,0,0,2,2006,230000
1035,30,6305,5,7,1938,1950,0,0,0,920,920,954,0,0,954,0,0,1,0,2,1,5,1,0,0,0,0,0,0,0,6,2007,119750
1036,20,11500,4,3,1957,1957,0,0,0,0,0,845,0,0,845,0,0,1,0,3,1,5,0,186,0,0,0,0,0,0,1,2009,84000
1037,20,12898,9,5,2007,2008,70,1022,0,598,1620,1620,0,0,1620,1,0,2,0,2,1,6,1,228,0,0,0,0,0,0,9,2009,315500
1038,60,9240,8,5,2001,2002,396,0,0,1055,1055,1055,1208,0,2263,0,0,2,1,3,1,7,1,0,45,0,0,189,0,0,9,2008,287000
1039,160,1533,4,6,1970,2008,0,0,0,546,546,798,546,0,1344,0,0,1,1,3,1,6,1,0,0,0,0,0,0,0,5,2009,97000
1040,180,1477,4,4,1970,1970,0,509,0,121,630,630,0,0,630,1,0,1,0,1,1,3,0,0,0,0,0,0,0,0,4,2009,80000
1041,20,13125,5,4,1957,2000,67,168,682,284,1134,1803,0,0,1803,1,0,2,0,3,1,8,1,0,0,0,0,0,0,0,1,2006,155000
1042,60,9130,6,8,1966,2000,252,400,64,336,800,800,832,0,1632,0,1,1,1,4,1,7,0,0,40,0,0,0,0,0,7,2008,173000
1043,120,5381,6,5,2005,2005,135,900,0,406,1306,1306,0,0,1306,1,0,2,0,1,1,5,1,170,63,0,0,0,0,0,8,2009,196000
1044,60,11839,7,5,1990,1990,99,1085,0,390,1475,1532,797,0,2329,1,0,2,1,4,1,10,1,192,121,0,0,0,0,0,5,2008,262280
1045,20,9600,8,5,1981,1981,0,1104,0,1420,2524,2524,0,0,2524,1,0,2,1,4,1,9,1,474,120,0,0,0,0,0,7,2009,278000
1046,20,13680,3,5,1955,1955,0,0,0,0,0,1733,0,0,1733,0,0,2,0,4,1,8,1,0,0,0,0,0,0,0,6,2009,139600
1047,60,16056,9,5,2005,2006,208,240,0,1752,1992,1992,876,0,2868,0,0,3,1,4,1,11,1,214,108,0,0,0,0,0,7,2006,556581
1048,20,9245,5,5,1994,1995,0,686,0,304,990,990,0,0,990,0,1,1,0,3,1,5,0,0,0,0,0,0,0,0,2,2008,145000
1049,20,21750,5,4,1960,2006,75,0,0,0,0,1771,0,0,1771,0,0,1,0,3,1,9,1,0,0,0,0,0,0,0,11,2009,115000
1050,20,11100,4,7,1946,2006,0,0,0,0,0,930,0,0,930,0,0,1,0,2,1,6,0,0,0,0,0,0,0,0,4,2010,84900
1051,20,8993,7,5,2007,2007,0,0,0,1302,1302,1302,0,0,1302,0,0,2,0,3,1,6,0,0,22,0,0,0,0,0,8,2007,176485
1052,20,11175,7,5,2007,2007,0,0,0,1316,1316,1316,0,0,1316,0,0,2,0,3,1,6,1,0,20,0,0,0,0,0,10,2007,200141
1053,60,9500,6,6,1964,1978,272,442,0,374,816,1127,850,0,1977,0,1,1,1,4,1,9,1,0,52,0,0,0,0,0,6,2007,165000
1054,20,8562,5,6,1957,2002,145,383,0,833,1216,1526,0,0,1526,0,0,1,0,4,1,7,1,116,78,0,0,0,0,0,5,2010,144500
1055,60,11367,8,5,2002,2002,210,932,0,133,1065,1091,898,0,1989,1,0,2,1,3,1,7,1,199,60,0,0,0,0,0,11,2006,255000
1056,20,11361,6,5,1976,1976,160,644,0,549,1193,1523,0,0,1523,0,1,2,0,3,1,7,1,0,0,0,0,189,0,0,5,2008,180000
1057,120,7052,7,5,2005,2005,240,659,0,705,1364,1364,0,0,1364,1,0,2,0,2,1,6,1,192,36,0,0,0,0,0,6,2006,185850
1058,60,29959,7,6,1994,1994,0,595,0,378,973,979,871,0,1850,0,0,2,1,3,1,7,1,168,98,0,0,0,0,0,1,2009,248000
1059,60,11308,9,5,2008,2008,154,936,0,168,1104,1130,1054,0,2184,1,0,2,1,3,1,10,1,0,102,0,0,0,0,0,7,2009,335000
1060,50,11275,6,7,1932,1950,480,297,557,0,854,1096,895,0,1991,0,0,1,1,3,1,7,1,0,0,19,0,0,0,0,3,2007,220000
1061,120,4920,8,5,2001,2001,0,616,0,722,1338,1338,0,0,1338,1,0,2,0,2,1,6,0,0,0,170,0,0,0,0,4,2010,213500
1062,30,18000,3,4,1935,1950,0,0,0,894,894,894,0,0,894,0,0,1,0,2,1,6,0,0,20,0,0,0,0,560,8,2008,81000
1063,190,13600,5,5,1900,1950,0,0,0,662,662,1422,915,0,2337,0,0,2,0,5,2,10,0,0,57,0,0,0,0,0,9,2007,90000
1064,30,6000,6,6,1925,1980,0,397,0,706,1103,1103,0,0,1103,0,0,1,0,2,1,5,1,166,120,0,0,0,0,0,7,2006,110500
1065,20,11000,5,6,1966,1966,200,740,230,184,1154,1154,0,0,1154,0,0,1,1,3,1,6,1,0,58,0,0,0,0,0,11,2009,154000
1066,60,14000,7,5,1996,1997,0,1201,0,105,1306,1306,954,0,2260,1,0,2,1,3,1,7,0,296,44,0,0,0,0,0,4,2010,328000
1067,60,7837,6,7,1993,1994,0,0,0,799,799,799,772,0,1571,0,0,2,1,3,1,7,1,0,40,0,0,0,0,0,5,2009,178000
1068,60,9760,6,6,1964,1964,360,674,106,0,780,798,813,0,1611,1,0,1,1,4,1,7,0,328,128,0,0,189,0,0,6,2008,167900
1069,160,3964,6,4,1973,1973,0,837,0,105,942,1291,1230,0,2521,1,0,2,1,5,1,10,1,728,20,0,0,0,0,0,6,2006,151400
1070,45,9600,5,7,1949,2003,0,220,0,625,845,893,0,0,893,0,1,1,0,2,1,4,0,0,0,0,0,0,0,0,5,2007,135000
1071,20,10152,5,5,1956,1956,120,586,0,462,1048,1048,0,0,1048,1,0,1,0,3,1,6,0,0,20,0,0,192,0,0,6,2007,135000
1072,60,11700,6,6,1968,1968,0,298,0,429,727,829,727,0,1556,0,0,1,1,4,1,8,0,0,0,0,0,0,0,0,5,2009,154000
1073,50,7585,5,3,1948,1950,0,0,0,810,810,1002,454,0,1456,1,1,1,0,4,1,7,1,0,0,0,0,0,0,0,8,2006,91500
1074,60,7950,6,6,1977,1977,140,535,0,155,690,698,728,0,1426,0,0,1,1,3,1,6,0,252,0,0,0,0,0,0,7,2009,159500
1075,20,8556,7,5,2006,2006,0,0,0,1240,1240,1240,0,0,1240,0,0,2,0,2,1,5,0,140,93,0,0,0,0,0,5,2007,194000
1076,70,13125,7,6,1940,1984,0,410,0,390,800,960,780,0,1740,0,0,1,1,3,1,6,2,0,0,0,0,0,0,0,7,2007,219500
1077,50,10800,5,8,1936,1989,0,626,0,170,796,1096,370,0,1466,0,1,2,0,3,1,7,1,436,21,0,0,0,0,500,4,2006,170000
1078,20,15870,5,5,1969,1969,0,75,791,230,1096,1096,0,0,1096,1,0,1,0,3,1,6,0,240,32,0,0,0,0,0,3,2006,138800
1079,120,4435,6,5,2004,2004,169,662,0,186,848,848,0,0,848,1,0,1,0,1,1,3,1,140,0,0,0,0,0,0,5,2006,155900
1080,20,8775,5,5,1994,1994,0,495,0,495,990,990,0,0,990,0,0,1,0,3,1,5,0,0,64,0,0,0,0,0,4,2007,126000
1081,20,11040,6,7,1971,2004,144,656,0,602,1258,1258,0,0,1258,0,1,2,0,3,1,5,0,55,0,0,216,0,0,0,10,2008,145000
1082,20,7500,5,5,1963,1963,0,824,0,216,1040,1040,0,0,1040,1,0,1,1,3,1,5,0,0,0,220,0,0,0,0,6,2010,133000
1083,20,8749,7,5,2002,2002,100,0,0,1459,1459,1459,0,0,1459,0,0,2,0,3,1,6,1,192,39,0,0,0,0,0,9,2007,192000
1084,20,8800,6,6,1964,1964,425,553,0,698,1251,1251,0,0,1251,1,0,1,0,3,1,6,2,0,116,0,0,0,0,700,3,2006,160000
1085,60,13031,6,5,1995,1996,0,592,0,99,691,691,807,0,1498,0,0,2,1,3,1,6,1,315,44,0,0,0,0,0,7,2006,187500
1086,85,9069,6,6,1992,1992,0,747,0,189,936,996,0,0,996,1,0,1,0,2,1,5,0,120,0,0,0,0,0,0,4,2010,147000
1087,160,1974,4,5,1973,1973,0,334,0,212,546,546,546,0,1092,0,0,1,1,3,1,6,0,120,96,0,0,0,0,0,5,2010,83500
